time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/entropy_loss,train/loss,train/explained_variance,train/approx_kl,train/value_loss,train/learning_rate,train/n_updates,train/clip_range,train/clip_fraction,train/policy_gradient_loss
603,507904,248,841,1.5443606099999996,300.0,-0.9196273978799582,0.1335790753364563,0.23373502492904663,0.029314067,0.4094578164629638,0.0003,2470,0.2,0.2255859375,-0.04487971484195441
604,509952,249,843,1.2063569800000002,300.0,-0.9213017703965306,0.1859751045703888,0.28317248821258545,0.027158242,0.7781576007604599,0.0003,2480,0.2,0.222412109375,-0.04103804673650302
604,512000,250,847,1.55603244,300.0,-0.9102067301049829,0.12747862935066223,0.22447556257247925,0.025291925,0.5243230035062879,0.0003,2490,0.2,0.214208984375,-0.043102469888981434
604,514048,251,850,1.9108584100000001,300.0,-0.8794251278042793,-0.006625652313232422,0.30289649963378906,0.034094743,0.22855486737098546,0.0003,2500,0.2,0.24228515625,-0.04737818555440754
604,516096,252,853,1.69144491,300.0,-0.9035823594778776,0.29086098074913025,0.2375929355621338,0.026758924,0.947807838767767,0.0003,2510,0.2,0.2083984375,-0.04032264177803881
605,518144,253,855,0.87482469,300.0,-0.9033815233036876,0.18263623118400574,0.4526747465133667,0.030280743,0.5464953938964754,0.0003,2520,0.2,0.2384765625,-0.041485477121023
606,520192,254,858,0.99358449,300.0,-0.8819658456370234,0.21995766460895538,0.40061408281326294,0.030688308,0.5517830960452557,0.0003,2530,0.2,0.22744140625,-0.0441930554487044
606,522240,255,860,1.1082367700000002,300.0,-0.8742423808202148,0.040262214839458466,0.6313947439193726,0.034684293,0.27037194850854573,0.0003,2540,0.2,0.251953125,-0.047480838252522514
606,524288,256,863,0.8202534,300.0,-0.8845060963183642,0.07920993119478226,0.41488516330718994,0.03422536,0.33776243338361384,0.0003,2550,0.2,0.23896484375,-0.04172581138263922
607,526336,257,866,0.9785144999999998,300.0,-0.8623244913294912,0.07278061658143997,0.3995634913444519,0.029922351,0.25239318567328156,0.0003,2560,0.2,0.233935546875,-0.045701410755282265
608,528384,258,868,1.2731618900000001,300.0,-0.8695538299158215,-0.058891989290714264,0.5706589221954346,0.033253767,0.08536579377250746,0.0003,2570,0.2,0.22119140625,-0.040533328108722344
609,530432,259,870,1.54608734,300.0,-0.8805817043408751,0.09377467632293701,0.33264410495758057,0.027960131,0.35835647261701525,0.0003,2580,0.2,0.226318359375,-0.04165959824749734
609,532480,260,873,1.2800982300000001,300.0,-0.8757222963497042,0.13321655988693237,0.453590989112854,0.027706133,0.29130189437419174,0.0003,2590,0.2,0.227587890625,-0.04235291747318115
610,534528,261,875,1.0426451899999998,300.0,-0.8808044474571943,0.03468228876590729,0.5406115055084229,0.030673983,0.2645900527946651,0.0003,2600,0.2,0.22802734375,-0.04392522751440993
610,536576,262,878,0.7539613099999997,300.0,-0.8809851163998246,0.05250075086951256,0.645243763923645,0.025462082,0.27945579937659204,0.0003,2610,0.2,0.20888671875,-0.03956365869817091
611,538624,263,880,0.86090935,300.0,-0.8969771036878228,0.2070786952972412,0.4308185577392578,0.027731804,0.3796568721998483,0.0003,2620,0.2,0.2099609375,-0.04362157921423204
612,540672,264,883,1.0158212000000002,300.0,-0.8915499556809664,0.12037792056798935,0.48112761974334717,0.026472088,0.4803633623290807,0.0003,2630,0.2,0.202099609375,-0.037196848902385685
613,542720,265,885,0.78078694,300.0,-0.9031974403187633,0.007908910512924194,0.4858219027519226,0.03378962,0.17565844238270073,0.0003,2640,0.2,0.24609375,-0.047465120028937234
614,544768,266,887,0.8954857300000001,300.0,-0.9244344381615519,-0.003410257399082184,0.7098982930183411,0.031701088,0.14636164449620992,0.0003,2650,0.2,0.252734375,-0.046625645429594444
614,546816,267,889,1.0843075899999999,300.0,-0.9100884037092328,0.1676560789346695,0.4004932641983032,0.03047318,0.5719694687984884,0.0003,2660,0.2,0.2341796875,-0.04436360314575723
615,548864,268,891,1.3763419199999998,300.0,-0.9026657706126571,0.033646732568740845,0.4811035990715027,0.02981198,0.18813798718620092,0.0003,2670,0.2,0.22822265625,-0.04136242044332903
616,550912,269,893,1.4886307399999998,300.0,-0.8709580332040787,0.23618152737617493,0.22841554880142212,0.026134353,0.6166278660297394,0.0003,2680,0.2,0.21591796875,-0.0420664475808735
617,552960,270,896,1.2038950499999999,300.0,-0.8694864062592387,0.014646917581558228,0.1972673535346985,0.031272132,0.22427769280038773,0.0003,2690,0.2,0.247509765625,-0.045350440677430014
617,555008,271,898,0.9762796799999998,300.0,-0.8700183302164077,0.033667825162410736,0.38512909412384033,0.027564794,0.17373213300015777,0.0003,2700,0.2,0.21611328125,-0.040777541184797886
618,557056,272,900,0.8918193099999999,300.0,-0.8552088579162955,0.07466064393520355,0.260765016078949,0.029327936,0.2948718395084143,0.0003,2710,0.2,0.219287109375,-0.04455312076897826
618,559104,273,903,1.02700202,300.0,-0.8605513259768486,0.12610198557376862,0.3304257392883301,0.036019277,0.26802149415016174,0.0003,2720,0.2,0.228564453125,-0.04328289437544299
619,561152,274,905,0.4852535199999998,300.0,-0.8423400081694126,0.058230407536029816,0.07641357183456421,0.031530578,0.4019220211543143,0.0003,2730,0.2,0.206640625,-0.040060218604048715
619,563200,275,908,0.6836394200000001,300.0,-0.8483576679602265,0.07102108746767044,0.0340232253074646,0.030410249,0.3745579759590328,0.0003,2740,0.2,0.208837890625,-0.04053760799579322
620,565248,276,910,0.4344670599999999,300.0,-0.85593296084553,0.06688240170478821,0.07958686351776123,0.032104738,0.2669482028577477,0.0003,2750,0.2,0.224267578125,-0.04419490624422906
621,567296,277,913,0.6826159799999999,300.0,-0.8902812717482448,-0.04988168925046921,0.21499592065811157,0.03652406,0.08016543607227504,0.0003,2760,0.2,0.252294921875,-0.047908261402335485
621,569344,278,915,0.3350568600000001,300.0,-0.89081628639251,0.06217454373836517,0.14051276445388794,0.036124326,0.3036338320467621,0.0003,2770,0.2,0.229296875,-0.043774465686874466
622,571392,279,917,0.08790014000000004,300.0,-0.8744843063876033,-0.0003922581672668457,-0.19908583164215088,0.028088879,0.14413531871978194,0.0003,2780,0.2,0.225830078125,-0.0404062413086649
623,573440,280,919,-0.25749470999999996,300.0,-0.9031568372622132,0.013620324432849884,-0.21464931964874268,0.027048146,0.16006814439315348,0.0003,2790,0.2,0.2265625,-0.044714281571214085
623,575488,281,922,-0.21223221000000006,300.0,-0.8872819298878312,0.0702495202422142,-0.06705307960510254,0.030761182,0.2726305991411209,0.0003,2800,0.2,0.2341796875,-0.04168803037027828
624,577536,282,924,-0.5171342300000001,300.0,-0.8478823792189359,0.07665679603815079,-0.04477202892303467,0.028665684,0.3208889229223132,0.0003,2810,0.2,0.2154296875,-0.045557003856811204
625,579584,283,926,-0.45620109999999997,300.0,-0.87811090759933,0.07402241975069046,-0.02490067481994629,0.028249625,0.3321789572481066,0.0003,2820,0.2,0.222412109375,-0.044538158326759
626,581632,284,928,-0.64414484,300.0,-0.8369826128706336,0.008930116891860962,0.14744848012924194,0.026075587,0.2039979726076126,0.0003,2830,0.2,0.217822265625,-0.04117155654530506
627,583680,285,930,-0.43786906000000014,300.0,-0.8740725208073854,0.044089868664741516,0.12675738334655762,0.028143339,0.1996074093040079,0.0003,2840,0.2,0.221630859375,-0.04185789581970312
627,585728,286,933,-0.22382679000000025,300.0,-0.8477260140702129,0.050616323947906494,-0.06048381328582764,0.030070048,0.3505683488212526,0.0003,2850,0.2,0.213232421875,-0.04283574110158952
628,587776,287,935,-0.3411680900000001,300.0,-0.8269891927018762,0.05030977725982666,0.09338182210922241,0.03313128,0.357765456289053,0.0003,2860,0.2,0.21083984375,-0.04045249046466779
629,589824,288,937,-0.43057449999999997,300.0,-0.8369295718148351,0.09380568563938141,0.1844894289970398,0.032709353,0.3470149386208504,0.0003,2870,0.2,0.239404296875,-0.04508015693281777
630,591872,289,939,0.058307589999999986,300.0,-0.8258348440751433,0.15890932083129883,0.379270076751709,0.035306063,0.367395681142807,0.0003,2880,0.2,0.23203125,-0.04311402034945786
630,593920,290,941,0.1652185699999999,300.0,-0.8457632198929786,0.13070321083068848,0.2468189001083374,0.030877521,0.42820618599653243,0.0003,2890,0.2,0.218994140625,-0.04308659829912358
631,595968,291,944,-0.07767921999999992,300.0,-0.8520359952002764,0.04318912327289581,0.4162781238555908,0.03086007,0.24074261919595302,0.0003,2900,0.2,0.230126953125,-0.04267744670942193
631,598016,292,946,0.18390357000000002,300.0,-0.8383356923237443,0.04576776549220085,-0.2199382781982422,0.034335934,0.2707640354987234,0.0003,2910,0.2,0.23271484375,-0.04565435601689387
590,600064,293,1016,0.04617861999999988,300.0,-0.8375966696068644,0.24384194612503052,0.09969115257263184,0.026991133,0.6020740327425301,0.0003,2920,0.2,0.218017578125,-0.037844811186369044
590,602112,294,1019,0.43646692000000004,300.0,-0.8086635252460838,0.015048682689666748,0.031810641288757324,0.036484443,0.20763497687876226,0.0003,2930,0.2,0.242431640625,-0.0466073636431247
591,604160,295,1020,0.6148664899999999,300.0,-0.8396959219127893,0.07445759326219559,0.08573698997497559,0.034025524,0.44387503154575825,0.0003,2940,0.2,0.246533203125,-0.040781715797493234
592,606208,296,1023,0.77959072,300.0,-0.8523339558392763,0.05043482780456543,-0.04743087291717529,0.033092856,0.30958980806171893,0.0003,2950,0.2,0.23681640625,-0.041177022643387316
592,608256,297,1026,0.6819972900000002,300.0,-0.8326390225440263,0.06078990548849106,0.036172449588775635,0.03655714,0.3241508733481169,0.0003,2960,0.2,0.241748046875,-0.04259764213929884
593,610304,298,1028,1.56022009,300.0,-0.8191365474835038,0.10706380009651184,0.01565253734588623,0.03246846,0.3440941147040576,0.0003,2970,0.2,0.24033203125,-0.04308101048809476
593,612352,299,1030,1.3737273200000002,300.0,-0.8026314880698919,0.10723333060741425,-0.0413895845413208,0.033412278,0.34139256798662243,0.0003,2980,0.2,0.22138671875,-0.04224546104669571
594,614400,300,1033,0.7351859900000001,300.0,-0.8358688620850444,0.21386419236660004,0.13411515951156616,0.030094765,0.4904084300622344,0.0003,2990,0.2,0.234814453125,-0.04052153235534206
595,616448,301,1035,0.81555369,300.0,-0.8302724719047546,0.16142937541007996,0.042905569076538086,0.033463325,0.5227322100661695,0.0003,3000,0.2,0.22666015625,-0.04562744811992161
595,618496,302,1038,0.73978057,300.0,-0.8288374433293939,0.22385644912719727,0.2519562840461731,0.035371993,0.5504079021513462,0.0003,3010,0.2,0.2482421875,-0.044782653378206305
596,620544,303,1040,1.1233272,300.0,-0.832856671884656,0.03777936100959778,0.03186178207397461,0.036937796,0.2680027780123055,0.0003,3020,0.2,0.23935546875,-0.041706000026897526
597,622592,304,1042,0.8190247599999999,300.0,-0.8216426128521561,0.029361218214035034,0.16837430000305176,0.03715731,0.47422258127480743,0.0003,3030,0.2,0.237353515625,-0.04537152906996198
597,624640,305,1045,0.58998231,300.0,-0.8302785510197281,0.10587037354707718,0.3099629878997803,0.038856044,0.3428588894195855,0.0003,3040,0.2,0.253271484375,-0.04255670013371855
598,626688,306,1047,0.8686487100000001,300.0,-0.8087279200553894,0.06217893958091736,0.3509567975997925,0.034721,0.36329136402346196,0.0003,3050,0.2,0.232763671875,-0.04228061734465882
598,628736,307,1049,0.4070863900000001,300.0,-0.8161553461104631,0.08667484670877457,0.44356387853622437,0.039428078,0.26731740599498155,0.0003,3060,0.2,0.251708984375,-0.04842383589129895
599,630784,308,1051,0.7442030100000001,300.0,-0.8160960184410214,0.008111629635095596,0.38731396198272705,0.039074957,0.13825259872246534,0.0003,3070,0.2,0.25234375,-0.044111661406350325
600,632832,309,1053,0.6008006199999999,300.0,-0.8220656495541334,0.04067934304475784,0.32159680128097534,0.0321727,0.2937087452970445,0.0003,3080,0.2,0.234228515625,-0.041928931404254396
601,634880,310,1055,0.59029936,300.0,-0.826503336802125,0.06437090784311295,0.2468300461769104,0.031422183,0.36824373207055033,0.0003,3090,0.2,0.24599609375,-0.03862700911995489
601,636928,311,1058,0.29736849000000004,300.0,-0.8316460382193327,0.034542858600616455,0.5308533310890198,0.038934793,0.20539633645676075,0.0003,3100,0.2,0.248486328125,-0.04456771834520623
602,638976,312,1060,0.32996555,300.0,-0.8125162426382303,0.029044918715953827,0.5560106039047241,0.033813283,0.16814081463962793,0.0003,3110,0.2,0.241748046875,-0.04207211550092325
602,641024,313,1063,0.09356545000000004,300.0,-0.832701594568789,0.08222757279872894,0.30149006843566895,0.030010639,0.45659664245322346,0.0003,3120,0.2,0.241015625,-0.04101949857431464
603,643072,314,1066,0.79384744,300.0,-0.8332900281995534,0.028087608516216278,0.19359296560287476,0.034757506,0.2222946052439511,0.0003,3130,0.2,0.228125,-0.044028818779042925
602,645120,315,1070,0.74584027,300.0,-0.8471425026655197,0.10933482646942139,-0.24975359439849854,0.035553772,0.4065270761027932,0.0003,3140,0.2,0.2349609375,-0.045041811195551416
603,647168,316,1073,1.2504064700000002,300.0,-0.8436074389144779,0.2087133377790451,0.07109862565994263,0.03581662,0.6497148383408785,0.0003,3150,0.2,0.235107421875,-0.04539177386905067
603,649216,317,1075,0.77822533,300.0,-0.8520779721438885,0.14676502346992493,0.11937069892883301,0.030903138,0.5344197646714747,0.0003,3160,0.2,0.237841796875,-0.04455417218414368
604,651264,318,1077,1.1776509,300.0,-0.8474093327298761,0.15414033830165863,0.168903648853302,0.032377575,0.4967959475703537,0.0003,3170,0.2,0.250390625,-0.045812119971378705
604,653312,319,1080,1.65680106,300.0,-0.8026852399110794,-0.02095213532447815,0.3797850012779236,0.035446014,0.21820060489699244,0.0003,3180,0.2,0.232421875,-0.03996235711238114
605,655360,320,1083,2.08506378,300.0,-0.8411593127995729,0.11734185367822647,0.3125481605529785,0.031485625,0.3733448996208608,0.0003,3190,0.2,0.24580078125,-0.04087419051502365
605,657408,321,1085,1.3317916799999998,300.0,-0.8229919856414198,0.15925362706184387,0.34868502616882324,0.03461,0.4219033602625132,0.0003,3200,0.2,0.242578125,-0.043890952237416056
606,659456,322,1087,1.29972824,300.0,-0.8225535260513425,0.009334802627563477,0.5145633220672607,0.039269876,0.2903949789237231,0.0003,3210,0.2,0.246630859375,-0.04191059618606232
606,661504,323,1090,0.9404970999999998,300.0,-0.8276087794452905,-0.051701318472623825,0.6165237426757812,0.034119517,0.18233116639312358,0.0003,3220,0.2,0.242724609375,-0.0434220029055723
607,663552,324,1092,1.40935409,300.0,-0.8269088650122285,0.2319331169128418,0.33497321605682373,0.031849504,0.5159005329012871,0.0003,3230,0.2,0.226416015625,-0.040977498775464485
607,665600,325,1094,1.5185468200000003,300.0,-0.817702223919332,0.16773614287376404,0.27090102434158325,0.034716263,0.37707438399083915,0.0003,3240,0.2,0.241552734375,-0.04333485370734706
608,667648,326,1097,1.7491684199999995,300.0,-0.8465714605525136,0.19612886011600494,0.18739265203475952,0.035529286,0.6172501453198492,0.0003,3250,0.2,0.23583984375,-0.04205528609163593
609,669696,327,1099,1.0048891599999998,300.0,-0.8383064519613981,0.122444286942482,0.20775306224822998,0.040011927,0.47071345606818793,0.0003,3260,0.2,0.251904296875,-0.047569583758013324
609,671744,328,1102,0.033821510000000006,300.0,-0.8359269496053457,0.08073531091213226,0.4257562756538391,0.03344465,0.26079772943630813,0.0003,3270,0.2,0.226904296875,-0.043218350209645
610,673792,329,1104,-0.21428599000000012,300.0,-0.8350647771731019,0.35437867045402527,0.22279518842697144,0.032948192,0.8841773374937475,0.0003,3280,0.2,0.231640625,-0.042829255189280956
610,675840,330,1106,-0.5111903199999998,300.0,-0.8278937730938196,0.03092031180858612,0.27777743339538574,0.039093353,0.22862485342193395,0.0003,3290,0.2,0.253515625,-0.0473548852984095
611,677888,331,1109,-0.6253653100000001,300.0,-0.8259259825572371,0.11269010603427887,0.25016677379608154,0.03895418,0.3221959135495126,0.0003,3300,0.2,0.25458984375,-0.04161707274324726
611,679936,332,1111,-1.0841434999999997,300.0,-0.8316200809553266,-0.01638788729906082,0.3647565245628357,0.04143612,0.17924029109999537,0.0003,3310,0.2,0.261474609375,-0.04670818101731129
612,681984,333,1113,-1.3398396300000002,300.0,-0.8374676518142223,0.22863516211509705,0.06823062896728516,0.031867914,0.7067506496794522,0.0003,3320,0.2,0.231591796875,-0.04294163548038341
613,684032,334,1115,-1.55337351,300.0,-0.8208441633731127,0.1235257238149643,0.1472686529159546,0.03364712,0.4239230141509324,0.0003,3330,0.2,0.227978515625,-0.04379278398409951
613,686080,335,1117,-1.49986249,300.0,-0.8159464698284864,0.02169354259967804,0.4888516664505005,0.04120083,0.23716966100037098,0.0003,3340,0.2,0.251904296875,-0.04462112416222226
614,688128,336,1120,-1.18868032,300.0,-0.8186593018472195,0.1305740922689438,0.31483739614486694,0.03281631,0.42784627601504327,0.0003,3350,0.2,0.232373046875,-0.042691255890531465
614,690176,337,1122,-1.2869052500000004,300.0,-0.8140313439071178,0.11027247458696365,0.1484965682029724,0.037491336,0.3673791592475027,0.0003,3360,0.2,0.257421875,-0.045509286303422415
615,692224,338,1124,-1.1473925399999998,300.0,-0.793471690453589,0.19521433115005493,0.046805500984191895,0.035711743,0.5070923220366239,0.0003,3370,0.2,0.24716796875,-0.044748010509647426
616,694272,339,1126,-1.77686749,300.0,-0.7765736529603601,0.017619751393795013,0.3501935601234436,0.042750936,0.20146137580741197,0.0003,3380,0.2,0.260400390625,-0.041739862790564075
616,696320,340,1129,-1.615378,300.0,-0.768780387751758,0.2468172013759613,0.33862459659576416,0.037434846,0.6001667650416493,0.0003,3390,0.2,0.238232421875,-0.04430697378411423
617,698368,341,1131,-1.3018269600000003,300.0,-0.7729417629539966,0.15538978576660156,0.29424625635147095,0.03213545,0.5547183535061777,0.0003,3400,0.2,0.230126953125,-0.036781775913550516
585,700416,342,1195,-1.46765636,300.0,-0.7933631863445043,0.21245169639587402,0.23375993967056274,0.034624174,0.5714478040114045,0.0003,3410,0.2,0.22607421875,-0.03854903166939039
586,702464,343,1198,-1.1149738800000002,300.0,-0.7814814144745469,0.056483931839466095,0.2132154107093811,0.038450025,0.35138527560047805,0.0003,3420,0.2,0.23623046875,-0.040531250144704246
586,704512,344,1200,-0.90346584,300.0,-0.798414272069931,0.2012598216533661,0.4343218207359314,0.04509543,0.46805211291648446,0.0003,3430,0.2,0.25322265625,-0.045858697398216464
587,706560,345,1202,-0.8679769700000002,300.0,-0.7862892648205161,0.12040547281503677,0.48511624336242676,0.04097259,0.3067294053034857,0.0003,3440,0.2,0.248779296875,-0.042145244625862686
587,708608,346,1205,-0.7128294400000001,300.0,-0.7682672671973705,0.06792101263999939,0.6159496903419495,0.04886529,0.2084717427380383,0.0003,3450,0.2,0.249560546875,-0.04150502748962026
588,710656,347,1207,-0.8787190800000001,300.0,-0.7807393636554479,0.15620067715644836,0.48180001974105835,0.04042591,0.410188311804086,0.0003,3460,0.2,0.245654296875,-0.044564075712696646
588,712704,348,1210,-0.6840553300000002,300.0,-0.787669044919312,0.1193469986319542,0.49488693475723267,0.035565984,0.44143273970112207,0.0003,3470,0.2,0.235693359375,-0.04371055512165185
589,714752,349,1212,-0.54038947,300.0,-0.7823845220729708,0.033449284732341766,0.7011840343475342,0.03824677,0.18848908592481167,0.0003,3480,0.2,0.26201171875,-0.04354250840260647
589,716800,350,1215,-0.24236025000000003,300.0,-0.7666774002835155,0.08919302374124527,0.6576952934265137,0.04190275,0.37960861986503003,0.0003,3490,0.2,0.23662109375,-0.040783757394819986
590,718848,351,1217,-0.25977819000000024,300.0,-0.7875317672267557,-0.018671397119760513,0.7878344058990479,0.047773063,0.11661688750609756,0.0003,3500,0.2,0.25654296875,-0.04761601196951233
591,720896,352,1219,-0.42309547000000025,300.0,-0.7714184002950788,0.030036762356758118,0.33711671829223633,0.036461856,0.21713596552144737,0.0003,3510,0.2,0.249951171875,-0.04368670825497247
591,722944,353,1222,-0.18570657999999973,300.0,-0.7599337397143244,0.24703234434127808,0.13094884157180786,0.036236636,0.6906448355875909,0.0003,3520,0.2,0.219140625,-0.04162545546132605
592,724992,354,1224,0.11216215000000002,300.0,-0.7581089610233903,0.1973065584897995,0.16449213027954102,0.04118085,0.3771818654146045,0.0003,3530,0.2,0.23818359375,-0.04375738277740311
592,727040,355,1226,0.2838065299999999,300.0,-0.7417705491185188,0.12349769473075867,0.3158470392227173,0.039167143,0.2941776790656149,0.0003,3540,0.2,0.24697265625,-0.04308368246711325
593,729088,356,1228,-0.34502262999999994,300.0,-0.7469659551978112,0.1694910079240799,0.1279032826423645,0.03982372,0.4988118750974536,0.0003,3550,0.2,0.24423828125,-0.04022518302081153
593,731136,357,1231,0.37532988000000017,300.0,-0.7725445924326777,0.3428136706352234,0.12366217374801636,0.042836286,0.6000670964829624,0.0003,3560,0.2,0.241455078125,-0.04209126398491207
594,733184,358,1233,0.6431537100000001,300.0,-0.776253892853856,0.018835067749023438,-0.1564711332321167,0.03955334,0.23916865126229822,0.0003,3570,0.2,0.237451171875,-0.041398141297395344
594,735232,359,1235,0.21194128000000012,300.0,-0.7826095392927528,0.15772762894630432,-0.07936966419219971,0.035801988,0.49058951139450074,0.0003,3580,0.2,0.233251953125,-0.04283103636698797
595,737280,360,1238,0.6497383800000002,300.0,-0.7971050275489688,-0.00133504718542099,-0.02448582649230957,0.03884717,0.22350119082257153,0.0003,3590,0.2,0.2501953125,-0.04348785170004703
596,739328,361,1240,0.44352326000000003,300.0,-0.7693680519238114,0.14432379603385925,-0.07066547870635986,0.036478948,0.43325258865952493,0.0003,3600,0.2,0.234765625,-0.041319368276163004
596,741376,362,1242,1.0354496800000004,300.0,-0.7638393569737673,0.07324975728988647,0.07550585269927979,0.038964592,0.38175793131813407,0.0003,3610,0.2,0.254296875,-0.04301975683774799
597,743424,363,1244,0.6658972700000002,300.0,-0.780662359111011,0.14489243924617767,-0.028370976448059082,0.038495604,0.49350355211645364,0.0003,3620,0.2,0.2421875,-0.04015574785735225
597,745472,364,1246,0.7179727700000004,300.0,-0.7610119599848986,0.11243376135826111,-0.19509851932525635,0.040490896,0.2879327700473368,0.0003,3630,0.2,0.243896484375,-0.04340422424429562
598,747520,365,1249,0.6571245400000001,300.0,-0.7657900432124733,0.024430833756923676,0.08649587631225586,0.04449215,0.2064284384250641,0.0003,3640,0.2,0.25107421875,-0.043046325158502444
598,749568,366,1251,1.16001865,300.0,-0.7482267035171389,0.06202738732099533,0.15964698791503906,0.03799071,0.27565119257196785,0.0003,3650,0.2,0.242529296875,-0.0417016498191515
599,751616,367,1253,1.22097048,300.0,-0.747639156319201,0.08458069711923599,0.057059645652770996,0.042279087,0.3642857439815998,0.0003,3660,0.2,0.24736328125,-0.04143793746334268
599,753664,368,1256,1.3515903400000002,300.0,-0.7345832625404001,0.28454872965812683,0.06872940063476562,0.033771493,0.7261483203619719,0.0003,3670,0.2,0.232666015625,-0.04152360838779714
600,755712,369,1258,0.6933382099999998,300.0,-0.7526398992165924,0.007812786847352982,0.3796789050102234,0.038374513,0.12605702988803386,0.0003,3680,0.2,0.24931640625,-0.04163138775911648
601,757760,370,1260,1.0027854299999999,300.0,-0.7497452462092042,-0.014406770467758179,0.48837578296661377,0.03895448,0.11095316298305988,0.0003,3690,0.2,0.239990234375,-0.0401915965572698
601,759808,371,1264,1.1103408199999998,300.0,-0.7721775650978089,0.02070542424917221,0.5188267230987549,0.038398683,0.1815474591916427,0.0003,3700,0.2,0.229931640625,-0.04329437237174716
601,761856,372,1266,1.51604563,300.0,-0.7860873369500041,0.11854720860719681,0.3326263427734375,0.0372442,0.36996792228892444,0.0003,3710,0.2,0.2419921875,-0.043634459772147235
601,763904,373,1268,1.2233737000000002,300.0,-0.7625091334804892,-0.0002675577998161316,0.6349785923957825,0.04197664,0.17460770630277694,0.0003,3720,0.2,0.242333984375,-0.041993196128169076
602,765952,374,1271,1.1599302399999998,300.0,-0.7532826956361532,0.003549933433532715,0.6667556762695312,0.04398568,0.1903847038280219,0.0003,3730,0.2,0.2490234375,-0.04468920711660758
603,768000,375,1273,1.2874906500000003,300.0,-0.7367086274549365,0.012647636234760284,0.510699987411499,0.04049176,0.19739493974484504,0.0003,3740,0.2,0.24599609375,-0.04002881705673644
603,770048,376,1275,1.1016625699999998,300.0,-0.7595927517861127,0.03451842814683914,0.3962911367416382,0.040470496,0.2812929669395089,0.0003,3750,0.2,0.252392578125,-0.04348607535357587
604,772096,377,1278,0.83892709,300.0,-0.7415083864703774,0.017998792231082916,0.4665558338165283,0.040022586,0.15132206659764053,0.0003,3760,0.2,0.236767578125,-0.04123565650370438
604,774144,378,1280,1.00775751,300.0,-0.7209834013134241,0.018687289208173752,0.5951268672943115,0.04180964,0.1548490845831111,0.0003,3770,0.2,0.2359375,-0.03999295159010217
604,776192,379,1283,1.1035344700000003,300.0,-0.7425099533051253,0.18342208862304688,0.16330164670944214,0.038143057,0.613235078100115,0.0003,3780,0.2,0.227783203125,-0.038745193151407877
605,778240,380,1285,0.7621360700000003,300.0,-0.7391396310180426,0.19792424142360687,0.11000615358352661,0.029166885,0.6683257615193725,0.0003,3790,0.2,0.2181640625,-0.04015287075890228
606,780288,381,1287,0.29127306000000014,300.0,-0.7537706574425102,0.11085475981235504,0.2399730682373047,0.0331669,0.5813045013695955,0.0003,3800,0.2,0.234912109375,-0.04064563124848064
606,782336,382,1289,0.024613980000000025,300.0,-0.7514133270829916,0.1186516210436821,0.3994120955467224,0.03725779,0.3505609816871583,0.0003,3810,0.2,0.233447265625,-0.04535102695517708
607,784384,383,1291,0.03046453999999976,300.0,-0.7434207245707511,0.3097173869609833,0.13783884048461914,0.029646704,0.9626798605546355,0.0003,3820,0.2,0.2091796875,-0.038938968794536774
607,786432,384,1293,0.21924794999999975,300.0,-0.7620455833151937,-0.01610015705227852,0.3235706090927124,0.04896369,0.1171570262988098,0.0003,3830,0.2,0.26708984375,-0.04276090813218616
608,788480,385,1295,0.4291419200000001,300.0,-0.7502660082653165,0.04430392384529114,0.1501230001449585,0.043054327,0.328587089991197,0.0003,3840,0.2,0.256689453125,-0.043235339524107984
609,790528,386,1297,0.49555991,300.0,-0.7725208945572376,0.02525387331843376,0.17737430334091187,0.042790804,0.19336288834456355,0.0003,3850,0.2,0.251171875,-0.042617310432251546
609,792576,387,1299,0.6333227800000002,300.0,-0.7483936229720711,0.3257257342338562,-0.06008315086364746,0.03972891,0.6866183842532336,0.0003,3860,0.2,0.250732421875,-0.04000632534734905
610,794624,388,1302,0.5756414799999999,300.0,-0.747327615506947,0.28163135051727295,-0.10171353816986084,0.036508754,0.783477932959795,0.0003,3870,0.2,0.2357421875,-0.04560983680130448
610,796672,389,1304,0.8395720299999999,300.0,-0.7502413846552372,0.15942054986953735,0.005952775478363037,0.04886569,0.385743603669107,0.0003,3880,0.2,0.25625,-0.046075378407840616
611,798720,390,1306,0.49881478,300.0,-0.7358299320563674,0.17166897654533386,0.05435967445373535,0.03709077,0.4969597482122481,0.0003,3890,0.2,0.227978515625,-0.040439469358534555
583,800768,391,1371,0.9440483999999998,300.0,-0.7381291162222624,0.11525723338127136,0.04073137044906616,0.03691732,0.32852040394209325,0.0003,3900,0.2,0.242333984375,-0.043938631936907765
584,802816,392,1373,0.81643332,300.0,-0.7240517856553197,0.09175200760364532,0.20565074682235718,0.03993648,0.3547473395708948,0.0003,3910,0.2,0.246484375,-0.043373742590483745
585,804864,393,1375,0.6595523,300.0,-0.7219108328223228,0.033088523894548416,-0.15717923641204834,0.041628554,0.23837879793718458,0.0003,3920,0.2,0.25341796875,-0.041933950736711266
585,806912,394,1377,0.48424668999999987,300.0,-0.7002230810001493,0.06168932467699051,0.09810435771942139,0.03759299,0.31870622909627855,0.0003,3930,0.2,0.241650390625,-0.04285083401773591
