time/total_timesteps,time/episodes,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/exploration_rate,train/loss,train/n_updates,train/learning_rate
1752000,5840,1025,1708,0.22642821000000005,300.0,0.01,0.0008943350985646248,17119,0.0001
1753200,5844,1025,1708,0.12310479999999989,300.0,0.01,0.0006015206454321742,17131,0.0001
1754400,5848,1026,1709,0.029961859999999937,300.0,0.01,0.0007928265258669853,17143,0.0001
1755600,5852,1026,1710,0.05984235000000002,300.0,0.01,0.001692320453003049,17155,0.0001
1756800,5856,1026,1711,0.03965488999999998,300.0,0.01,0.0007635265938006341,17167,0.0001
1758000,5860,1026,1711,-0.17836824999999998,300.0,0.01,0.0011916306102648377,17179,0.0001
1759200,5864,1027,1712,-0.04036200999999995,300.0,0.01,0.0007210950134322047,17191,0.0001
1760400,5868,1027,1713,0.09401303000000005,300.0,0.01,0.0006739131640642881,17203,0.0001
1761600,5872,1027,1713,0.23816738,300.0,0.01,0.00074791070073843,17215,0.0001
1762800,5876,1028,1714,0.17960964000000013,300.0,0.01,0.000821022258605808,17227,0.0001
1764000,5880,1028,1715,0.31774442000000014,300.0,0.01,0.000690531509462744,17239,0.0001
1765200,5884,1028,1716,0.3118809800000001,300.0,0.01,0.0016008028760552406,17251,0.0001
1766400,5888,1028,1716,0.3204156300000001,300.0,0.01,0.0010038884356617928,17263,0.0001
1767600,5892,1029,1717,0.26860472000000013,300.0,0.01,0.0008785695536062121,17275,0.0001
1768800,5896,1029,1718,0.1224115100000001,300.0,0.01,0.0006132331909611821,17287,0.0001
1770000,5900,1029,1719,0.08389622000000001,300.0,0.01,0.0007337396964430809,17299,0.0001
1771200,5904,1029,1720,0.09988426999999993,300.0,0.01,0.0010830322280526161,17311,0.0001
1772400,5908,1029,1721,0.16330468,300.0,0.01,0.0004578246152959764,17323,0.0001
1773600,5912,1030,1721,0.2897251700000001,300.0,0.01,0.00050638138782233,17335,0.0001
1774800,5916,1030,1723,0.23093708999999996,300.0,0.01,0.0004943187232129276,17347,0.0001
1776000,5920,1030,1723,0.34378777,300.0,0.01,0.0044866944663226604,17359,0.0001
1777200,5924,1030,1724,0.3711639399999999,300.0,0.01,0.001072599203325808,17371,0.0001
1778400,5928,1030,1725,0.42886868,300.0,0.01,0.0007400118047371507,17383,0.0001
1779600,5932,1031,1725,0.32736432,300.0,0.01,0.0006648525595664978,17395,0.0001
1780800,5936,1031,1726,0.19889063999999998,300.0,0.01,0.0006270622834563255,17407,0.0001
1782000,5940,1031,1727,0.10093903999999997,300.0,0.01,0.001257249154150486,17419,0.0001
1783200,5944,1031,1728,0.29218793000000004,300.0,0.01,0.0011835021432489157,17431,0.0001
1784400,5948,1031,1729,0.48957487000000005,300.0,0.01,0.0006462766323238611,17443,0.0001
1785600,5952,1032,1730,0.5057856700000002,300.0,0.01,0.0018610076513141394,17455,0.0001
1786800,5956,1032,1730,0.4839847800000001,300.0,0.01,0.0009347671875730157,17467,0.0001
1788000,5960,1032,1731,0.5753029200000002,300.0,0.01,0.0009620537748560309,17479,0.0001
1789200,5964,1032,1732,0.39157290000000006,300.0,0.01,0.0007620328105986118,17491,0.0001
1790400,5968,1033,1733,0.16020453999999995,300.0,0.01,0.0005148627096787095,17503,0.0001
1791600,5972,1033,1733,0.038972639999999996,300.0,0.01,0.0008087126770988107,17515,0.0001
1792800,5976,1033,1734,0.016406789999999987,300.0,0.01,0.0009109735256060958,17527,0.0001
1794000,5980,1033,1735,0.03486411999999992,300.0,0.01,0.0009741312242113054,17539,0.0001
1795200,5984,1033,1736,0.045717229999999914,300.0,0.01,0.0005044542485848069,17551,0.0001
1796400,5988,1034,1736,0.02415610999999995,300.0,0.01,0.0006320903776213527,17563,0.0001
1797600,5992,1034,1737,0.03159309999999997,300.0,0.01,0.0007216231897473335,17575,0.0001
1798800,5996,1034,1738,0.02854547999999995,300.0,0.01,0.0007794777047820389,17587,0.0001
1800000,6000,1003,1793,-0.02021259000000004,300.0,0.01,0.002733139321208,17599,0.0001
1801200,6004,1004,1793,-0.20479457000000006,300.0,0.01,0.0007401291513815522,17611,0.0001
1802400,6008,1004,1794,-0.20816081000000008,300.0,0.01,0.0005259491153992712,17623,0.0001
1803600,6012,1004,1795,-0.32624207000000005,300.0,0.01,0.0010054444428533316,17635,0.0001
1804800,6016,1004,1795,-0.4206361699999999,300.0,0.01,0.0008979998528957367,17647,0.0001
1806000,6020,1005,1796,-0.41656552999999996,300.0,0.01,0.000741679803468287,17659,0.0001
1807200,6024,1005,1797,-0.38742831999999994,300.0,0.01,0.0018292645690962672,17671,0.0001
1808400,6028,1005,1797,-0.36894075,300.0,0.01,0.0020210619550198317,17683,0.0001
1809600,6032,1006,1798,-0.26151339,300.0,0.01,0.0009130426915362477,17695,0.0001
1810800,6036,1006,1799,-0.07736628000000001,300.0,0.01,0.002526565222069621,17707,0.0001
1812000,6040,1006,1799,-0.04574458999999997,300.0,0.01,0.0009254039614461362,17719,0.0001
1813200,6044,1006,1800,-0.17964,300.0,0.01,0.0005504178116098046,17731,0.0001
1814400,6048,1007,1801,-0.30223346999999995,300.0,0.01,0.0006834165542386472,17743,0.0001
1815600,6052,1007,1802,-0.44727051,300.0,0.01,0.0006824352312833071,17755,0.0001
1816800,6056,1007,1802,-0.33008076,300.0,0.01,0.0010413284180685878,17767,0.0001
1818000,6060,1008,1803,-0.39096287999999996,300.0,0.01,0.0005344373639672995,17779,0.0001
1819200,6064,1008,1804,-0.3266224000000001,300.0,0.01,0.0008349627023562789,17791,0.0001
1820400,6068,1008,1805,-0.17853056999999997,300.0,0.01,0.0008535647066310048,17803,0.0001
1821600,6072,1008,1805,-0.16979292999999995,300.0,0.01,0.0006427657790482044,17815,0.0001
1822800,6076,1008,1806,-0.2700741,300.0,0.01,0.0017507642041891813,17827,0.0001
1824000,6080,1009,1807,-0.3779273400000001,300.0,0.01,0.000583753630053252,17839,0.0001
1825200,6084,1009,1808,-0.3289656700000002,300.0,0.01,0.0006092757685109973,17851,0.0001
1826400,6088,1009,1809,-0.24954261000000003,300.0,0.01,0.000660434365272522,17863,0.0001
1827600,6092,1009,1810,-0.19904798999999998,300.0,0.01,0.0006563725182786584,17875,0.0001
1828800,6096,1009,1810,-0.10575887999999997,300.0,0.01,0.0010710792848840356,17887,0.0001
1830000,6100,1010,1811,0.07962726999999999,300.0,0.01,0.0007511144503951073,17899,0.0001
1831200,6104,1010,1812,0.33391238,300.0,0.01,0.0009249732247553766,17911,0.0001
1832400,6108,1010,1812,0.33269041,300.0,0.01,0.0008214238914661109,17923,0.0001
1833600,6112,1011,1813,0.32290733000000005,300.0,0.01,0.0007668904727324843,17935,0.0001
1834800,6116,1011,1814,0.34435030000000005,300.0,0.01,0.0008215786074288189,17947,0.0001
1836000,6120,1011,1814,0.35770909,300.0,0.01,0.0006987271481193602,17959,0.0001
1837200,6124,1011,1815,0.33341233000000003,300.0,0.01,0.0009219308267347515,17971,0.0001
1838400,6128,1012,1816,0.44355791999999994,300.0,0.01,0.004088839516043663,17983,0.0001
1839600,6132,1012,1817,0.47204183999999993,300.0,0.01,0.0011666236678138375,17995,0.0001
1840800,6136,1012,1817,0.48571205999999995,300.0,0.01,0.001214460702612996,18007,0.0001
1842000,6140,1012,1818,0.55160389,300.0,0.01,0.0007304383907467127,18019,0.0001
1843200,6144,1012,1819,0.47832180999999996,300.0,0.01,0.0007544769905507565,18031,0.0001
1844400,6148,1013,1820,0.5321028,300.0,0.01,0.000761153525672853,18043,0.0001
1845600,6152,1013,1821,0.6008642599999999,300.0,0.01,0.0005677908775396645,18055,0.0001
1846800,6156,1013,1821,0.44192419999999993,300.0,0.01,0.001535975025035441,18067,0.0001
1848000,6160,1013,1822,0.64308668,300.0,0.01,0.0006460153381340206,18079,0.0001
1849200,6164,1014,1823,0.6653693600000001,300.0,0.01,0.0013170054880902171,18091,0.0001
1850400,6168,1014,1824,0.6868573900000001,300.0,0.01,0.0007993374019861221,18103,0.0001
1851600,6172,1014,1824,0.74767172,300.0,0.01,0.0006284217815846205,18115,0.0001
1852800,6176,1014,1825,0.8406651300000001,300.0,0.01,0.0008321561617776752,18127,0.0001
1854000,6180,1015,1826,0.7599951100000001,300.0,0.01,0.0006539889145642519,18139,0.0001
1855200,6184,1015,1827,0.78778321,300.0,0.01,0.0007045820821076632,18151,0.0001
1856400,6188,1015,1827,0.78253067,300.0,0.01,0.0006935443379916251,18163,0.0001
1857600,6192,1015,1828,0.6548460399999999,300.0,0.01,0.0008339269552379847,18175,0.0001
1858800,6196,1016,1829,0.63883582,300.0,0.01,0.000488212303025648,18187,0.0001
1860000,6200,1016,1830,0.62897114,300.0,0.01,0.0006743512349203229,18199,0.0001
1861200,6204,1016,1830,0.52580891,300.0,0.01,0.0008087829337455332,18211,0.0001
1862400,6208,1016,1831,0.3325957900000001,300.0,0.01,0.0006638386403210461,18223,0.0001
1863600,6212,1017,1832,0.38885853000000004,300.0,0.01,0.001526397536508739,18235,0.0001
1864800,6216,1017,1832,0.438476,300.0,0.01,0.002073886338621378,18247,0.0001
1866000,6220,1017,1833,0.4552492900000001,300.0,0.01,0.0007630838663317263,18259,0.0001
1867200,6224,1017,1834,0.49606241999999995,300.0,0.01,0.0007892159046605229,18271,0.0001
1868400,6228,1018,1834,0.36974585000000004,300.0,0.01,0.0008078220998868346,18283,0.0001
1869600,6232,1018,1835,0.30170488,300.0,0.01,0.0010198249947279692,18295,0.0001
1870800,6236,1018,1836,0.26313248000000006,300.0,0.01,0.0006881736917421222,18307,0.0001
1872000,6240,1018,1837,0.25043154000000006,300.0,0.01,0.0006165117956697941,18319,0.0001
1873200,6244,1019,1837,0.37106772000000005,300.0,0.01,0.000984770362265408,18331,0.0001
1874400,6248,1019,1838,0.37840484,300.0,0.01,0.0009606746607460082,18343,0.0001
1875600,6252,1019,1839,0.30408831999999997,300.0,0.01,0.0007985968259163201,18355,0.0001
1876800,6256,1019,1840,0.35947782999999994,300.0,0.01,0.0012446229811757803,18367,0.0001
1878000,6260,1020,1840,0.08010929000000003,300.0,0.01,0.000520714558660984,18379,0.0001
1879200,6264,1020,1841,-0.019770259999999942,300.0,0.01,0.00213774386793375,18391,0.0001
1880400,6268,1020,1842,-0.02209800999999996,300.0,0.01,0.001305948244407773,18403,0.0001
1881600,6272,1020,1843,-0.033270769999999984,300.0,0.01,0.0007835292490199208,18415,0.0001
1882800,6276,1021,1843,-0.03851821000000004,300.0,0.01,0.0009113617707043886,18427,0.0001
1884000,6280,1021,1844,-0.09517723000000002,300.0,0.01,0.000977522460743785,18439,0.0001
1885200,6284,1021,1845,-0.08660491000000001,300.0,0.01,0.0007657015812583268,18451,0.0001
1886400,6288,1021,1846,-0.1579078,300.0,0.01,0.0009498372673988342,18463,0.0001
1887600,6292,1021,1847,-0.10324565,300.0,0.01,0.0004543875402305275,18475,0.0001
1888800,6296,1021,1848,-0.13766942999999998,300.0,0.01,0.0006718883523717523,18487,0.0001
1890000,6300,1022,1848,-0.2773644500000001,300.0,0.01,0.000796227715909481,18499,0.0001
1891200,6304,1022,1849,-0.24372626000000008,300.0,0.01,0.0008649529190734029,18511,0.0001
1892400,6308,1022,1850,-0.1271731399999999,300.0,0.01,0.0008592066587880254,18523,0.0001
1893600,6312,1022,1851,-0.16113113999999995,300.0,0.01,0.0013281307183206081,18535,0.0001
1894800,6316,1023,1852,-0.11299061000000009,300.0,0.01,0.0006101034814491868,18547,0.0001
1896000,6320,1023,1852,-0.12511809000000007,300.0,0.01,0.0009999300818890333,18559,0.0001
1897200,6324,1023,1853,-0.21715465,300.0,0.01,0.0007225385052151978,18571,0.0001
1898400,6328,1023,1854,-0.34669283,300.0,0.01,0.0010169261367991567,18583,0.0001
1899600,6332,1024,1854,-0.32446109000000006,300.0,0.01,0.0012466731714084744,18595,0.0001
1900800,6336,994,1910,-0.26637190000000005,300.0,0.01,0.0008836148190312088,18607,0.0001
1902000,6340,995,1911,-0.33776860999999997,300.0,0.01,0.0016422043554484844,18619,0.0001
1903200,6344,995,1912,-0.28556213999999996,300.0,0.01,0.0006667959387414157,18631,0.0001
1904400,6348,995,1912,-0.29860407,300.0,0.01,0.0007546183769591153,18643,0.0001
1905600,6352,995,1913,-0.2869083800000001,300.0,0.01,0.0023577422834932804,18655,0.0001
1906800,6356,996,1914,-0.35858622000000007,300.0,0.01,0.0005523889558389783,18667,0.0001
1908000,6360,996,1915,-0.22040876999999998,300.0,0.01,0.0012142020277678967,18679,0.0001
1909200,6364,996,1915,-0.20458027,300.0,0.01,0.0006209055427461863,18691,0.0001
1910400,6368,996,1916,-0.24049085,300.0,0.01,0.0005175108672119677,18703,0.0001
1911600,6372,997,1917,-0.34302684000000006,300.0,0.01,0.001179040060378611,18715,0.0001
1912800,6376,997,1917,-0.31114325000000004,300.0,0.01,0.0009972102707251906,18727,0.0001
1914000,6380,997,1918,-0.2840043299999999,300.0,0.01,0.0005939622642472386,18739,0.0001
1915200,6384,997,1919,-0.4506860199999999,300.0,0.01,0.0027075279504060745,18751,0.0001
1916400,6388,998,1920,-0.50833555,300.0,0.01,0.0008047300507314503,18763,0.0001
1917600,6392,998,1920,-0.69500102,300.0,0.01,0.001543171238154173,18775,0.0001
1918800,6396,998,1921,-0.7313204499999999,300.0,0.01,0.0007488822448067367,18787,0.0001
1920000,6400,998,1922,-0.6869249899999998,300.0,0.01,0.0007266966276802123,18799,0.0001
1921200,6404,999,1923,-0.7753736199999999,300.0,0.01,0.0012511926470324397,18811,0.0001
1922400,6408,999,1923,-0.6806048500000003,300.0,0.01,0.0014484699349850416,18823,0.0001
1923600,6412,999,1924,-0.58190595,300.0,0.01,0.0006687496206723154,18835,0.0001
1924800,6416,999,1925,-0.58337636,300.0,0.01,0.0005820067599415779,18847,0.0001
1926000,6420,1000,1925,-0.6640926200000001,300.0,0.01,0.0010165944695472717,18859,0.0001
1927200,6424,1000,1926,-0.62253541,300.0,0.01,0.001004682737402618,18871,0.0001
1928400,6428,1000,1927,-0.7178253800000001,300.0,0.01,0.0007712412043474615,18883,0.0001
1929600,6432,1000,1928,-0.7107303099999999,300.0,0.01,0.0013919249176979065,18895,0.0001
1930800,6436,1000,1929,-0.88401576,300.0,0.01,0.0006402836879715323,18907,0.0001
1932000,6440,1000,1930,-0.7631726600000002,300.0,0.01,0.0007055210880935192,18919,0.0001
1933200,6444,1001,1931,-1.0347218100000004,300.0,0.01,0.0010752107482403517,18931,0.0001
1934400,6448,1001,1931,-0.9554372100000001,300.0,0.01,0.000967341591604054,18943,0.0001
1935600,6452,1001,1932,-0.7970080700000001,300.0,0.01,0.001257617026567459,18955,0.0001
1936800,6456,1001,1933,-0.79955836,300.0,0.01,0.0004913301090709865,18967,0.0001
1938000,6460,1002,1933,-0.8521243,300.0,0.01,0.0008988903136923909,18979,0.0001
1939200,6464,1002,1934,-0.9863382799999998,300.0,0.01,0.0018311236053705215,18991,0.0001
1940400,6468,1002,1935,-0.9637952499999999,300.0,0.01,0.0022957948967814445,19003,0.0001
1941600,6472,1002,1935,-0.8940182799999998,300.0,0.01,0.00125216250307858,19015,0.0001
1942800,6476,1003,1936,-0.8941499199999998,300.0,0.01,0.0006992260459810495,19027,0.0001
1944000,6480,1003,1937,-0.64377062,300.0,0.01,0.0008821776718832552,19039,0.0001
1945200,6484,1003,1938,-0.7511606899999999,300.0,0.01,0.0007894742302596569,19051,0.0001
1946400,6488,1003,1939,-0.63441668,300.0,0.01,0.0012962763430550694,19063,0.0001
1947600,6492,1003,1939,-0.39476438999999997,300.0,0.01,0.0008354302262887359,19075,0.0001
1948800,6496,1004,1940,-0.3711992599999999,300.0,0.01,0.0005838550860062242,19087,0.0001
1950000,6500,1004,1941,-0.45280439999999994,300.0,0.01,0.0007222638232633471,19099,0.0001
1951200,6504,1004,1941,-0.35966154999999994,300.0,0.01,0.0008808143902570009,19111,0.0001
1952400,6508,1005,1942,-0.44468223,300.0,0.01,0.0008590244106017053,19123,0.0001
1953600,6512,1005,1943,-0.39143264000000016,300.0,0.01,0.001001957105472684,19135,0.0001
1954800,6516,1005,1944,-0.45205538000000006,300.0,0.01,0.0013460656628012657,19147,0.0001
1956000,6520,1005,1944,-0.31860866999999987,300.0,0.01,0.0007412661798298359,19159,0.0001
1957200,6524,1006,1945,-0.33542209999999995,300.0,0.01,0.003079370129853487,19171,0.0001
1958400,6528,1006,1946,-0.21442780999999997,300.0,0.01,0.0014581589493900537,19183,0.0001
1959600,6532,1006,1946,-0.23674680999999997,300.0,0.01,0.0007939314236864448,19195,0.0001
1960800,6536,1006,1947,-0.19815766999999998,300.0,0.01,0.0007560850353911519,19207,0.0001
1962000,6540,1007,1948,-0.22415883999999997,300.0,0.01,0.0012141945771872997,19219,0.0001
1963200,6544,1007,1949,-0.07567860999999997,300.0,0.01,0.0006555336294695735,19231,0.0001
1964400,6548,1007,1949,-0.22391213999999998,300.0,0.01,0.003150949254631996,19243,0.0001
1965600,6552,1007,1950,-0.3771190800000001,300.0,0.01,0.001397755928337574,19255,0.0001
1966800,6556,1008,1951,-0.27968542,300.0,0.01,0.0008146750624291599,19267,0.0001
1968000,6560,1008,1951,-0.29267248999999995,300.0,0.01,0.0007462038774974644,19279,0.0001
1969200,6564,1008,1952,-0.09402051,300.0,0.01,0.0006351157207973301,19291,0.0001
1970400,6568,1008,1953,-0.044843509999999975,300.0,0.01,0.0009189916891045868,19303,0.0001
1971600,6572,1009,1953,-0.016986759999999948,300.0,0.01,0.00042173522524535656,19315,0.0001
1972800,6576,1009,1954,-0.11127193999999989,300.0,0.01,0.001166146481409669,19327,0.0001
1974000,6580,1009,1955,-0.19563884999999992,300.0,0.01,0.000856927887070924,19339,0.0001
1975200,6584,1009,1955,0.03061676000000001,300.0,0.01,0.0006188438273966312,19351,0.0001
1976400,6588,1010,1956,-0.10964895999999999,300.0,0.01,0.0006804672884754837,19363,0.0001
1977600,6592,1010,1957,-0.13991383000000002,300.0,0.01,0.0011114965891465545,19375,0.0001
1978800,6596,1010,1958,-0.072278,300.0,0.01,0.0008630758966319263,19387,0.0001
1980000,6600,1010,1959,-0.018286759999999992,300.0,0.01,0.0011980218114331365,19399,0.0001
1981200,6604,1010,1959,-0.11441544000000002,300.0,0.01,0.0005579678108915687,19411,0.0001
1982400,6608,1011,1960,-0.17553171999999997,300.0,0.01,0.001577720046043396,19423,0.0001
1983600,6612,1011,1961,-0.3023336999999999,300.0,0.01,0.0006983698112890124,19435,0.0001
1984800,6616,1011,1962,-0.19066747,300.0,0.01,0.0005537207471206784,19447,0.0001
1986000,6620,1011,1962,-0.26954416999999997,300.0,0.01,0.0006686614942736924,19459,0.0001
1987200,6624,1011,1963,-0.30356204,300.0,0.01,0.0007633445784449577,19471,0.0001
1988400,6628,1012,1964,-0.32752564999999995,300.0,0.01,0.0011777564650401473,19483,0.0001
1989600,6632,1012,1965,-0.26756242999999996,300.0,0.01,0.0016843018820509315,19495,0.0001
1990800,6636,1012,1965,-0.26892452999999994,300.0,0.01,0.0008288592798635364,19507,0.0001
1992000,6640,1012,1966,-0.13795671999999992,300.0,0.01,0.0009173387079499662,19519,0.0001
1993200,6644,1013,1967,-0.1933577499999999,300.0,0.01,0.0007848406676203012,19531,0.0001
1994400,6648,1013,1968,-0.01930240999999989,300.0,0.01,0.000529178068973124,19543,0.0001
1995600,6652,1013,1969,-0.09962006999999992,300.0,0.01,0.0005224215565249324,19555,0.0001
1996800,6656,1013,1970,-0.16853330999999994,300.0,0.01,0.0011047844309359789,19567,0.0001
1998000,6660,1013,1971,-0.1229414799999999,300.0,0.01,0.0011733889114111662,19579,0.0001
1999200,6664,1013,1971,-0.14496084999999992,300.0,0.01,0.0006582819041796029,19591,0.0001
