time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,rollout/exploration_rate,time/total_timesteps,time/episodes,train/loss,train/learning_rate,train/n_updates
2052,-0.1581320700000001,878,300.0,0.01,1803600,6012,0.006919884588569403,0.0001,17635
2053,-0.2965877600000001,878,300.0,0.01,1804800,6016,0.005523635074496269,0.0001,17647
2054,-0.16312026000000024,879,300.0,0.01,1806000,6020,0.005562998354434967,0.0001,17659
2055,0.34273922000000007,879,300.0,0.01,1807200,6024,0.021238036453723907,0.0001,17671
2056,0.04892581999999994,879,300.0,0.01,1808400,6028,0.0048204455524683,0.0001,17683
2056,0.12592995999999992,879,300.0,0.01,1809600,6032,0.004731559660285711,0.0001,17695
2058,0.31404111,879,300.0,0.01,1810800,6036,0.009209105744957924,0.0001,17707
2059,0.8076005999999998,880,300.0,0.01,1812000,6040,0.006338657811284065,0.0001,17719
2059,0.5804817299999999,880,300.0,0.01,1813200,6044,0.005838172510266304,0.0001,17731
2060,0.6073696199999999,880,300.0,0.01,1814400,6048,0.005130070261657238,0.0001,17743
2061,-0.18656293000000018,880,300.0,0.01,1815600,6052,0.003069196129217744,0.0001,17755
2062,0.1837947899999999,880,300.0,0.01,1816800,6056,0.006121054757386446,0.0001,17767
2063,-0.23812308000000001,881,300.0,0.01,1818000,6060,0.01586865447461605,0.0001,17779
2064,-0.25093010000000004,881,300.0,0.01,1819200,6064,0.006459087133407593,0.0001,17791
2064,-0.039786229999999895,881,300.0,0.01,1820400,6068,0.01154938992112875,0.0001,17803
2065,0.2573170500000001,881,300.0,0.01,1821600,6072,0.0045357635244727135,0.0001,17815
2066,0.01583310000000001,882,300.0,0.01,1822800,6076,0.00395933585241437,0.0001,17827
2067,0.09843716999999992,882,300.0,0.01,1824000,6080,0.008581058122217655,0.0001,17839
2067,-0.18789262000000007,882,300.0,0.01,1825200,6084,0.004742015153169632,0.0001,17851
2068,-0.6098580800000001,882,300.0,0.01,1826400,6088,0.005133697763085365,0.0001,17863
2069,-0.25903923,883,300.0,0.01,1827600,6092,0.0036645042710006237,0.0001,17875
2070,-0.01040311999999986,883,300.0,0.01,1828800,6096,0.019610069692134857,0.0001,17887
2070,0.5491502200000004,883,300.0,0.01,1830000,6100,0.004673485644161701,0.0001,17899
2071,0.6129823600000003,883,300.0,0.01,1831200,6104,0.010324385948479176,0.0001,17911
2072,0.33918734999999983,884,300.0,0.01,1832400,6108,0.00998649001121521,0.0001,17923
2073,-0.011855220000000255,884,300.0,0.01,1833600,6112,0.005868708249181509,0.0001,17935
2073,-0.03249069999999987,884,300.0,0.01,1834800,6116,0.006648161914199591,0.0001,17947
2074,-0.6340881199999999,884,300.0,0.01,1836000,6120,0.004645207431167364,0.0001,17959
2075,-0.6428308899999999,885,300.0,0.01,1837200,6124,0.008913816884160042,0.0001,17971
2076,-0.4305672399999997,885,300.0,0.01,1838400,6128,0.0053245979361236095,0.0001,17983
2077,-0.20672812000000002,885,300.0,0.01,1839600,6132,0.014735028147697449,0.0001,17995
2078,0.12742753999999995,885,300.0,0.01,1840800,6136,0.017691180109977722,0.0001,18007
2079,0.20378481999999995,885,300.0,0.01,1842000,6140,0.006253543775528669,0.0001,18019
2079,0.17274566000000008,886,300.0,0.01,1843200,6144,0.012544749304652214,0.0001,18031
2080,0.02231614000000004,886,300.0,0.01,1844400,6148,0.0061576878651976585,0.0001,18043
2081,0.31973047,886,300.0,0.01,1845600,6152,0.007652065716683865,0.0001,18055
2082,0.022753680000000002,886,300.0,0.01,1846800,6156,0.01724628172814846,0.0001,18067
2083,0.7089826499999999,886,300.0,0.01,1848000,6160,0.008987050503492355,0.0001,18079
2084,0.7745045200000001,887,300.0,0.01,1849200,6164,0.012318108230829239,0.0001,18091
2085,0.3979445900000001,887,300.0,0.01,1850400,6168,0.014477519318461418,0.0001,18103
2086,0.2088015,887,300.0,0.01,1851600,6172,0.03034874051809311,0.0001,18115
2087,0.18769812000000005,887,300.0,0.01,1852800,6176,0.005761562846601009,0.0001,18127
2088,-0.3611022,887,300.0,0.01,1854000,6180,0.00627722404897213,0.0001,18139
2088,0.00033412999999991476,888,300.0,0.01,1855200,6184,0.006609231233596802,0.0001,18151
2089,0.34276557999999996,888,300.0,0.01,1856400,6188,0.010389926843345165,0.0001,18163
2090,-0.3687252800000001,888,300.0,0.01,1857600,6192,0.017850924283266068,0.0001,18175
2091,-0.33331854000000033,888,300.0,0.01,1858800,6196,0.019287820905447006,0.0001,18187
2092,-0.4783306900000002,888,300.0,0.01,1860000,6200,0.007661753334105015,0.0001,18199
2093,-0.33193607000000014,889,300.0,0.01,1861200,6204,0.00633678212761879,0.0001,18211
2093,-0.90995256,889,300.0,0.01,1862400,6208,0.006472442299127579,0.0001,18223
2094,-0.5772214800000001,889,300.0,0.01,1863600,6212,0.005727189593017101,0.0001,18235
2095,-0.92411862,889,300.0,0.01,1864800,6216,0.005503184627741575,0.0001,18247
2096,-0.2587796699999998,890,300.0,0.01,1866000,6220,0.004545307718217373,0.0001,18259
2097,-0.8037581599999999,890,300.0,0.01,1867200,6224,0.006019734777510166,0.0001,18271
2097,-1.41549748,890,300.0,0.01,1868400,6228,0.005756561178714037,0.0001,18283
2098,-1.47790716,890,300.0,0.01,1869600,6232,0.0069259898737072945,0.0001,18295
2099,-1.9745976099999998,891,300.0,0.01,1870800,6236,0.0072808656841516495,0.0001,18307
2100,-2.06508281,891,300.0,0.01,1872000,6240,0.0048815361224114895,0.0001,18319
2100,-1.9365766199999996,891,300.0,0.01,1873200,6244,0.0051453677006065845,0.0001,18331
2101,-1.6887530899999996,891,300.0,0.01,1874400,6248,0.006558000575751066,0.0001,18343
2102,-2.1596551100000005,892,300.0,0.01,1875600,6252,0.0082916971296072,0.0001,18355
2103,-2.3299187900000002,892,300.0,0.01,1876800,6256,0.009027144871652126,0.0001,18367
2103,-3.3775626,892,300.0,0.01,1878000,6260,0.005049794912338257,0.0001,18379
2104,-4.083354,892,300.0,0.01,1879200,6264,0.010343885980546474,0.0001,18391
2105,-3.95672228,893,300.0,0.01,1880400,6268,0.006246715784072876,0.0001,18403
2106,-3.7187537499999994,893,300.0,0.01,1881600,6272,0.0070976512506604195,0.0001,18415
2107,-3.38497644,893,300.0,0.01,1882800,6276,0.0066622961312532425,0.0001,18427
2108,-2.8873359899999995,893,300.0,0.01,1884000,6280,0.011590361595153809,0.0001,18439
2109,-2.9706325200000006,893,300.0,0.01,1885200,6284,0.008980464190244675,0.0001,18451
2109,-2.9064919599999994,894,300.0,0.01,1886400,6288,0.007596245501190424,0.0001,18463
2110,-2.1757596699999997,894,300.0,0.01,1887600,6292,0.0069257826544344425,0.0001,18475
2111,-2.8057062999999998,894,300.0,0.01,1888800,6296,0.005026879254728556,0.0001,18487
2112,-2.887315449999999,894,300.0,0.01,1890000,6300,0.0061501734890043736,0.0001,18499
2113,-3.1696407399999997,894,300.0,0.01,1891200,6304,0.00610590074211359,0.0001,18511
2114,-2.7261456999999996,895,300.0,0.01,1892400,6308,0.010828911326825619,0.0001,18523
2115,-2.9576407699999994,895,300.0,0.01,1893600,6312,0.011178574524819851,0.0001,18535
2116,-3.08871832,895,300.0,0.01,1894800,6316,0.00551605923101306,0.0001,18547
2116,-2.8512668799999994,895,300.0,0.01,1896000,6320,0.005829529836773872,0.0001,18559
2118,-2.5062070899999997,895,300.0,0.01,1897200,6324,0.007903172634541988,0.0001,18571
2119,-2.70333499,895,300.0,0.01,1898400,6328,0.0049748849123716354,0.0001,18583
2119,-2.7269305000000004,896,300.0,0.01,1899600,6332,0.04099135100841522,0.0001,18595
2182,-2.27414854,871,300.0,0.01,1900800,6336,0.006157961208373308,0.0001,18607
2182,-2.0943902899999998,871,300.0,0.01,1902000,6340,0.010803566314280033,0.0001,18619
2183,-1.81051424,871,300.0,0.01,1903200,6344,0.004553312435746193,0.0001,18631
2184,-1.98092124,871,300.0,0.01,1904400,6348,0.004465313162654638,0.0001,18643
2185,-1.73070831,872,300.0,0.01,1905600,6352,0.008691022172570229,0.0001,18655
2185,-1.3449686499999998,872,300.0,0.01,1906800,6356,0.005748068448156118,0.0001,18667
2186,-0.44467724000000003,872,300.0,0.01,1908000,6360,0.008250199258327484,0.0001,18679
2187,0.032087130000000054,872,300.0,0.01,1909200,6364,0.004047920927405357,0.0001,18691
2188,-0.11347749999999991,873,300.0,0.01,1910400,6368,0.0069636935368180275,0.0001,18703
2189,-0.5342830799999999,873,300.0,0.01,1911600,6372,0.006276611238718033,0.0001,18715
2189,-1.14033544,873,300.0,0.01,1912800,6376,0.006178674288094044,0.0001,18727
2190,-1.4016752300000002,873,300.0,0.01,1914000,6380,0.007962977513670921,0.0001,18739
2191,-1.9109132300000005,874,300.0,0.01,1915200,6384,0.007292118389159441,0.0001,18751
2191,-2.07849608,874,300.0,0.01,1916400,6388,0.006379460915923119,0.0001,18763
2192,-2.4122953199999997,874,300.0,0.01,1917600,6392,0.00772650633007288,0.0001,18775
2193,-1.7348449,874,300.0,0.01,1918800,6396,0.005208523478358984,0.0001,18787
2194,-1.7927380099999997,875,300.0,0.01,1920000,6400,0.0058858091942965984,0.0001,18799
2194,-1.88643713,875,300.0,0.01,1921200,6404,0.005715389270335436,0.0001,18811
2195,-1.8380237800000003,875,300.0,0.01,1922400,6408,0.016201402992010117,0.0001,18823
2196,-1.6839025700000005,875,300.0,0.01,1923600,6412,0.003724408335983753,0.0001,18835
2197,-1.6173529599999998,875,300.0,0.01,1924800,6416,0.008377181366086006,0.0001,18847
2198,-2.16036064,876,300.0,0.01,1926000,6420,0.006869911216199398,0.0001,18859
2199,-2.16490803,876,300.0,0.01,1927200,6424,0.023440007120370865,0.0001,18871
2200,-1.86808913,876,300.0,0.01,1928400,6428,0.008978215977549553,0.0001,18883
2200,-1.44250968,876,300.0,0.01,1929600,6432,0.005906044505536556,0.0001,18895
2201,-1.6557170099999998,876,300.0,0.01,1930800,6436,0.007979285903275013,0.0001,18907
2202,-1.5831769199999997,877,300.0,0.01,1932000,6440,0.015588592737913132,0.0001,18919
2203,-1.7683751499999998,877,300.0,0.01,1933200,6444,0.009610206820070744,0.0001,18931
2204,-1.63935602,877,300.0,0.01,1934400,6448,0.008198465220630169,0.0001,18943
2204,-1.5503954799999997,877,300.0,0.01,1935600,6452,0.011340680532157421,0.0001,18955
2205,-1.7588134899999996,878,300.0,0.01,1936800,6456,0.015345151536166668,0.0001,18967
2206,-1.9539066299999996,878,300.0,0.01,1938000,6460,0.02410479635000229,0.0001,18979
2207,-1.6926894899999994,878,300.0,0.01,1939200,6464,0.011239327490329742,0.0001,18991
2208,-1.42060852,878,300.0,0.01,1940400,6468,0.00821791309863329,0.0001,19003
2209,-1.0741775199999999,878,300.0,0.01,1941600,6472,0.011935727670788765,0.0001,19015
2210,-0.6337162499999996,879,300.0,0.01,1942800,6476,0.00831555388867855,0.0001,19027
2211,-0.42723569999999966,879,300.0,0.01,1944000,6480,0.021422244608402252,0.0001,19039
2211,-0.07326476000000018,879,300.0,0.01,1945200,6484,0.008322826586663723,0.0001,19051
2212,-0.1716975300000002,879,300.0,0.01,1946400,6488,0.0065666246227920055,0.0001,19063
2213,-0.23577399999999998,879,300.0,0.01,1947600,6492,0.006050225347280502,0.0001,19075
2214,-0.84487831,880,300.0,0.01,1948800,6496,0.013908512890338898,0.0001,19087
2215,-0.7837408,880,300.0,0.01,1950000,6500,0.005550634115934372,0.0001,19099
2216,-0.60692554,880,300.0,0.01,1951200,6504,0.02070672996342182,0.0001,19111
2216,-0.9080999999999997,880,300.0,0.01,1952400,6508,0.007497215643525124,0.0001,19123
2217,-0.8860652499999998,880,300.0,0.01,1953600,6512,0.009600374847650528,0.0001,19135
2218,-0.9318118599999999,881,300.0,0.01,1954800,6516,0.012524022720754147,0.0001,19147
2219,-1.0271763799999996,881,300.0,0.01,1956000,6520,0.007076384499669075,0.0001,19159
2220,-0.9879485299999997,881,300.0,0.01,1957200,6524,0.00956741999834776,0.0001,19171
2221,-0.5983088599999998,881,300.0,0.01,1958400,6528,0.012647120282053947,0.0001,19183
2221,-1.23367692,881,300.0,0.01,1959600,6532,0.008615812286734581,0.0001,19195
2222,-0.7527063100000003,882,300.0,0.01,1960800,6536,0.006248136982321739,0.0001,19207
2223,-0.8278619400000001,882,300.0,0.01,1962000,6540,0.008403967134654522,0.0001,19219
2224,-1.02223545,882,300.0,0.01,1963200,6544,0.015619305893778801,0.0001,19231
2225,-0.8497939199999999,882,300.0,0.01,1964400,6548,0.019081974402070045,0.0001,19243
2225,-0.8473645500000002,883,300.0,0.01,1965600,6552,0.011200849898159504,0.0001,19255
2226,-1.12320561,883,300.0,0.01,1966800,6556,0.007659830152988434,0.0001,19267
2227,-1.2406382599999999,883,300.0,0.01,1968000,6560,0.006528436206281185,0.0001,19279
2228,-1.44553526,883,300.0,0.01,1969200,6564,0.016072295606136322,0.0001,19291
2229,-1.3364340000000001,883,300.0,0.01,1970400,6568,0.016352787613868713,0.0001,19303
2230,-1.4368571500000005,883,300.0,0.01,1971600,6572,0.006694533862173557,0.0001,19315
2231,-2.07512247,884,300.0,0.01,1972800,6576,0.006460883654654026,0.0001,19327
2232,-1.75062656,884,300.0,0.01,1974000,6580,0.006233277264982462,0.0001,19339
2233,-1.0309933100000004,884,300.0,0.01,1975200,6584,0.0040420726872980595,0.0001,19351
2233,-1.42080847,884,300.0,0.01,1976400,6588,0.006862420588731766,0.0001,19363
2234,-1.26218503,884,300.0,0.01,1977600,6592,0.040981512516736984,0.0001,19375
2235,-0.8356202200000002,885,300.0,0.01,1978800,6596,0.008121397346258163,0.0001,19387
2236,-0.5851367600000001,885,300.0,0.01,1980000,6600,0.005206502508372068,0.0001,19399
2236,-0.36501115,885,300.0,0.01,1981200,6604,0.009607190266251564,0.0001,19411
2238,0.09085887000000023,885,300.0,0.01,1982400,6608,0.008419911377131939,0.0001,19423
2238,-0.21753486999999994,885,300.0,0.01,1983600,6612,0.026394251734018326,0.0001,19435
2239,0.2275058600000001,886,300.0,0.01,1984800,6616,0.006130118854343891,0.0001,19447
2240,0.3710334000000005,886,300.0,0.01,1986000,6620,0.0048795053735375404,0.0001,19459
2241,0.28985695000000034,886,300.0,0.01,1987200,6624,0.007863270118832588,0.0001,19471
2242,0.15101888999999993,886,300.0,0.01,1988400,6628,0.01948532462120056,0.0001,19483
2243,0.6091344999999998,886,300.0,0.01,1989600,6632,0.011933131143450737,0.0001,19495
2243,0.021077940000000024,887,300.0,0.01,1990800,6636,0.004805274773389101,0.0001,19507
2244,-0.16273176999999994,887,300.0,0.01,1992000,6640,0.009509967640042305,0.0001,19519
2245,-0.3687637999999998,887,300.0,0.01,1993200,6644,0.004314003512263298,0.0001,19531
2246,-0.45454532999999986,887,300.0,0.01,1994400,6648,0.00619698129594326,0.0001,19543
2246,-0.72901529,888,300.0,0.01,1995600,6652,0.00578958448022604,0.0001,19555
2247,-0.48900489999999996,888,300.0,0.01,1996800,6656,0.008790533989667892,0.0001,19567
2248,-0.5285404999999997,888,300.0,0.01,1998000,6660,0.006074609700590372,0.0001,19579
2249,-0.3323176199999998,888,300.0,0.01,1999200,6664,0.014118765480816364,0.0001,19591
