time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,train/clip_fraction,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/loss,train/learning_rate,train/value_loss,train/clip_range
562,296960,300.0,0.14524259000000006,145,527,0.21455078125,0.5201631784439087,0.022676341,-0.04095829613797832,-1.1288044445216656,1440,-0.06919485330581665,0.0003,0.01917820717790164,0.2
564,299008,300.0,0.22288411999999994,146,529,0.217578125,0.3884947896003723,0.025173917,-0.03819769172696397,-1.1117911975830794,1450,-0.037972766906023026,0.0003,0.06049197108950466,0.2
509,301056,300.0,0.09119373000000004,147,591,0.2099609375,0.410483717918396,0.022688545,-0.04197212353319628,-1.0870836950838565,1460,-0.07757437974214554,0.0003,0.03008024818263948,0.2
510,303104,300.0,0.06913712999999999,148,593,0.20908203125,0.19647002220153809,0.023654707,-0.03990289923094679,-1.0917018067091704,1470,-0.059074461460113525,0.0003,0.0570108528714627,0.2
512,305152,300.0,0.04480870000000008,149,595,0.20615234375,0.048644959926605225,0.022699311,-0.03737093185191043,-1.0603886548429728,1480,-0.0643245205283165,0.0003,0.036413002462359144,0.2
513,307200,300.0,0.04223331000000004,150,598,0.230859375,0.05905628204345703,0.03020923,-0.044154606031952426,-1.0815065251663327,1490,-0.03816298395395279,0.0003,0.07413065746659413,0.2
514,309248,300.0,0.11158930000000002,151,600,0.226416015625,0.04795163869857788,0.023251098,-0.040977536560967566,-1.0713430462405085,1500,-0.06210983172059059,0.0003,0.02801178713561967,0.2
515,311296,300.0,-0.027805179999999954,152,603,0.210302734375,-0.011727452278137207,0.022211881,-0.04335539388703182,-1.0365537857636808,1510,-0.05965127795934677,0.0003,0.027690551144769416,0.2
516,313344,300.0,-0.05650579999999993,153,606,0.197998046875,0.06079500913619995,0.023180837,-0.04218616831058171,-1.0363462707027793,1520,-0.053362421691417694,0.0003,0.07561763267731295,0.2
517,315392,300.0,0.03311187000000003,154,609,0.224560546875,-0.19952809810638428,0.02764618,-0.04118143002560828,-1.0277577122673391,1530,-0.048374541103839874,0.0003,0.017785664447001182,0.2
519,317440,300.0,0.02910946000000002,155,611,0.2142578125,0.06276446580886841,0.024895774,-0.03917377451143693,-1.0370637441053987,1540,-0.022176161408424377,0.0003,0.11804252786096185,0.2
520,319488,300.0,-0.13915270999999996,156,613,0.215087890625,0.26624614000320435,0.021433696,-0.0424410693871323,-1.0257823156192898,1550,-0.03975039720535278,0.0003,0.09724574392894283,0.2
522,321536,300.0,-0.16710478999999992,157,615,0.211181640625,0.19877129793167114,0.024459295,-0.040980722496169616,-1.0614297775551678,1560,-0.01332281157374382,0.0003,0.1082036827574484,0.2
523,323584,300.0,-0.26344745999999997,158,618,0.2181640625,-0.24720418453216553,0.02555559,-0.04004633189906599,-1.067534220777452,1570,-0.06156699359416962,0.0003,0.03175002197240247,0.2
524,325632,300.0,-0.39932533,159,620,0.228662109375,-0.061102867126464844,0.022955984,-0.04241687786998227,-1.067506243661046,1580,-0.0468750074505806,0.0003,0.04479438050184399,0.2
526,327680,300.0,-0.28912957,160,622,0.215576171875,0.1584683060646057,0.025226424,-0.04180557802028488,-1.0632617002353073,1590,-0.053015533834695816,0.0003,0.025789848252316006,0.2
527,329728,300.0,-0.29312023,161,624,0.232958984375,0.11654907464981079,0.026990892,-0.04193998978153104,-1.0629985807463527,1600,-0.046381875872612,0.0003,0.03705749941291288,0.2
529,331776,300.0,-0.29439958000000005,162,627,0.209716796875,-0.0323408842086792,0.025253238,-0.041593342250416755,-1.0431313378736378,1610,-0.046114470809698105,0.0003,0.046775783400516954,0.2
530,333824,300.0,-0.2422779600000001,163,629,0.219677734375,-0.05732440948486328,0.025642961,-0.04213683489360846,-1.0285350576043129,1620,-0.08756598830223083,0.0003,0.015414133161539213,0.2
531,335872,300.0,-0.26176844000000016,164,631,0.193017578125,0.14450806379318237,0.020882899,-0.04035761298728176,-1.019114295952022,1630,-0.06816375255584717,0.0003,0.029903723474126308,0.2
533,337920,300.0,-0.30868610000000013,165,633,0.218212890625,0.1348077654838562,0.025648054,-0.04194116498983931,-1.0111039215698838,1640,-0.05441969633102417,0.0003,0.05298859155736864,0.2
534,339968,300.0,-0.34767321,166,636,0.2166015625,0.021160423755645752,0.024192482,-0.03959062774083577,-1.0479925908148289,1650,-0.04359784349799156,0.0003,0.04155636599753052,0.2
535,342016,300.0,-0.1805477500000001,167,638,0.223193359375,0.07043272256851196,0.026952753,-0.04453148933826014,-1.0130876336246728,1660,-0.05403997749090195,0.0003,0.0377336050150916,0.2
536,344064,300.0,-0.4584233200000001,168,640,0.212353515625,0.006871938705444336,0.023495805,-0.03893303577788174,-1.0106361500918866,1670,-0.03834360092878342,0.0003,0.026521129606408067,0.2
538,346112,300.0,-0.5184154200000001,169,643,0.221923828125,0.14389020204544067,0.025785211,-0.04553052666888106,-1.0069745630025864,1680,-0.08330104500055313,0.0003,0.015619513383717277,0.2
539,348160,300.0,-0.40939768,170,645,0.222021484375,0.06054896116256714,0.025579479,-0.04456738586013671,-1.0003056410700082,1690,-0.038136325776576996,0.0003,0.04403389329090714,0.2
540,350208,300.0,-0.4414347200000001,171,647,0.2216796875,0.0552290678024292,0.026269702,-0.04290384376363363,-1.0190008938312531,1700,-0.05280538648366928,0.0003,0.07111549216788263,0.2
542,352256,300.0,-0.40740488999999996,172,649,0.2244140625,0.1736156940460205,0.026268164,-0.04059269821154885,-0.9830155201256275,1710,-0.05501706898212433,0.0003,0.038147240586113185,0.2
543,354304,300.0,-0.11453978000000001,173,651,0.23994140625,0.2109999656677246,0.02868319,-0.03830014077248052,-1.024918392673135,1720,-0.05340222269296646,0.0003,0.051559249480487776,0.2
544,356352,300.0,-0.09073698000000004,174,653,0.2109375,0.19175952672958374,0.02390406,-0.044789686592412184,-1.0374949002638458,1730,-0.08678001910448074,0.0003,0.0318681620672578,0.2
546,358400,300.0,-0.06144482000000008,175,655,0.23046875,0.10476428270339966,0.029695982,-0.04354745117889251,-1.0154464503750205,1740,-0.04263664782047272,0.0003,0.062398087698966265,0.2
547,360448,300.0,-0.19076425000000008,176,658,0.2048828125,0.24975913763046265,0.021877527,-0.0414033392444253,-1.0480118853971363,1750,-0.06544647365808487,0.0003,0.02952087545127142,0.2
548,362496,300.0,-0.08454149000000002,177,660,0.217724609375,0.12757587432861328,0.023706604,-0.0443483468494378,-1.0311372311785818,1760,-0.04420508071780205,0.0003,0.03433256554417312,0.2
550,364544,300.0,-0.06999087999999996,178,662,0.213720703125,-0.0005102157592773438,0.026307337,-0.0408879609167343,-1.0143414156511426,1770,-0.0709456354379654,0.0003,0.03809278710396029,0.2
551,366592,300.0,0.03132370999999998,179,664,0.20419921875,0.06498533487319946,0.02326008,-0.04285978049447294,-1.0201979879289866,1780,-0.06766067445278168,0.0003,0.03125568257528357,0.2
552,368640,300.0,-0.07787065000000004,180,667,0.21083984375,0.16062796115875244,0.02516725,-0.040977199154440314,-1.0208552332594991,1790,-0.07637349516153336,0.0003,0.023216900348779747,0.2
552,370688,300.0,-0.10553299999999999,181,671,0.198828125,0.0915079116821289,0.022624545,-0.04069644794217311,-1.028038416057825,1800,-0.03673921898007393,0.0003,0.06039190759183839,0.2
553,372736,300.0,-0.05788512000000002,182,673,0.223974609375,0.10152238607406616,0.027775612,-0.043980527904932384,-1.0136071225628256,1810,-0.051922500133514404,0.0003,0.052497780072735624,0.2
554,374784,300.0,0.0032805399999999408,183,675,0.222509765625,0.20696169137954712,0.028322775,-0.0437695599073777,-0.989223193563521,1820,-0.05416148155927658,0.0003,0.02468088318419177,0.2
555,376832,300.0,-0.12247500000000003,184,678,0.208251953125,0.4322078824043274,0.027027663,-0.04264306754921563,-0.9771631477400661,1830,-0.05983426421880722,0.0003,0.017292864879709668,0.2
556,378880,300.0,0.012746849999999962,185,680,0.18671875,0.20518219470977783,0.022638366,-0.04005169828888029,-0.9714083915576339,1840,-0.05739070475101471,0.0003,0.06971921952208504,0.2
557,380928,300.0,0.03861285999999995,186,682,0.230810546875,-0.01935446262359619,0.027948793,-0.04563834897999186,-1.018468294478953,1850,-0.0470622181892395,0.0003,0.039830260357121006,0.2
558,382976,300.0,-0.03413280000000002,187,685,0.22578125,0.056160688400268555,0.029171184,-0.04313776194176171,-1.0100139768794179,1860,-0.035154327750205994,0.0003,0.051719977211905646,0.2
560,385024,300.0,-0.016926320000000036,188,687,0.209814453125,0.08018553256988525,0.023557784,-0.04081995981978252,-1.0092241294682025,1870,-0.050822481513023376,0.0003,0.013690919907821808,0.2
560,387072,300.0,-0.12157002999999998,189,690,0.223291015625,0.07756173610687256,0.026096711,-0.045467866971739566,-1.0110875610262156,1880,-0.04654809832572937,0.0003,0.053156424587359655,0.2
562,389120,300.0,-0.056135080000000025,190,692,0.2109375,0.08303731679916382,0.022512347,-0.044239908494637346,-1.0187278853729367,1890,-0.06663422286510468,0.0003,0.04441462621907703,0.2
562,391168,300.0,0.011666780000000002,191,695,0.22314453125,0.0032351016998291016,0.028702054,-0.04357204679108691,-0.996180971339345,1900,-0.04034366086125374,0.0003,0.030731576937250794,0.2
563,393216,300.0,0.006719410000000045,192,697,0.22255859375,0.22419774532318115,0.025741551,-0.04214753113046754,-1.0340339671820402,1910,-0.04486008360981941,0.0003,0.018455154230468906,0.2
564,395264,300.0,-0.001234030000000006,193,699,0.212841796875,0.14395952224731445,0.024935275,-0.04456794599536806,-1.043778801895678,1920,-0.03855264186859131,0.0003,0.03164683351060375,0.2
565,397312,300.0,0.06009552999999999,194,701,0.20791015625,0.297426700592041,0.02231163,-0.04284054134623148,-1.032982712239027,1930,-0.06372123956680298,0.0003,0.033511361811542885,0.2
566,399360,300.0,0.10332142000000005,195,704,0.22001953125,0.13705581426620483,0.023371875,-0.04125991116743535,-1.050632986985147,1940,-0.0652448832988739,0.0003,0.04174415057641454,0.2
517,401408,300.0,0.23670734,196,775,0.217138671875,0.2702828049659729,0.026708845,-0.042582014373329,-1.0387448769062757,1950,-0.06313592195510864,0.0003,0.04958319746074267,0.2
518,403456,300.0,0.29825261000000003,197,777,0.226025390625,0.24400967359542847,0.030117603,-0.04226218709227396,-1.0257909899577498,1960,-0.06749526411294937,0.0003,0.04402007610187866,0.2
519,405504,300.0,0.3078699899999999,198,780,0.235302734375,0.29788196086883545,0.02723046,-0.04473817195103038,-1.0109339537099005,1970,-0.05743350461125374,0.0003,0.03243912215693854,0.2
520,407552,300.0,0.36368580999999994,199,782,0.20771484375,0.22211503982543945,0.025583282,-0.043377417777082886,-1.0100250197574496,1980,-0.058176130056381226,0.0003,0.06168142998358235,0.2
521,409600,300.0,0.20070752000000006,200,785,0.22763671875,0.1740938425064087,0.028939813,-0.04472401052917121,-1.0027484266087412,1990,-0.03806362301111221,0.0003,0.08205711040645838,0.2
522,411648,300.0,0.13991209,201,788,0.2142578125,0.2030853033065796,0.025678562,-0.04383766052196734,-1.010981565527618,2000,-0.051338449120521545,0.0003,0.06862262359354646,0.2
523,413696,300.0,0.1115268,202,790,0.2427734375,0.270831823348999,0.028745053,-0.04491979735030327,-1.015882095322013,2010,-0.04778054729104042,0.0003,0.07087249704636633,0.2
524,415744,300.0,0.07275541000000005,203,792,0.21796875,0.6255145072937012,0.023469292,-0.04058521825354546,-1.0195686601102352,2020,-0.0633159801363945,0.0003,0.0182102133781882,0.2
525,417792,300.0,0.07809996999999999,204,795,0.219384765625,0.3702678084373474,0.026290024,-0.045526008392334914,-1.0182469902560114,2030,-0.0345095619559288,0.0003,0.07753860021475703,0.2
526,419840,300.0,0.06324918,205,797,0.212548828125,0.41210418939590454,0.02607727,-0.04534562675107736,-1.009979161247611,2040,-0.06981892883777618,0.0003,0.028650183527497576,0.2
527,421888,300.0,0.03422381999999995,206,799,0.2107421875,0.1174015998840332,0.025691275,-0.042270208342233676,-1.002224233560264,2050,-0.0708891749382019,0.0003,0.03440198238240555,0.2
528,423936,300.0,0.013328180000000077,207,801,0.238427734375,0.04842853546142578,0.029152174,-0.04497827411396429,-1.001011941023171,2060,-0.06611756980419159,0.0003,0.020717029058141635,0.2
529,425984,300.0,-0.23307941,208,804,0.21689453125,0.22664040327072144,0.02573859,-0.043010425273678266,-1.0091755198314787,2070,-0.06806401908397675,0.0003,0.025958802842069417,0.2
530,428032,300.0,-0.20537479,209,806,0.2162109375,0.08891081809997559,0.024754701,-0.04258873962389771,-0.9977449096739293,2080,-0.03343967720866203,0.0003,0.09509489462943747,0.2
531,430080,300.0,-0.26569533000000006,210,809,0.199169921875,0.10285162925720215,0.021998497,-0.04184804342512507,-1.0020599937066437,2090,-0.06463179737329483,0.0003,0.03806687313481234,0.2
532,432128,300.0,-0.4358979899999999,211,811,0.228173828125,0.3993310332298279,0.0315789,-0.04576379731879569,-0.9915700078010559,2100,-0.06748640537261963,0.0003,0.03283422027598135,0.2
533,434176,300.0,-0.5349721399999999,212,813,0.222705078125,0.004007279872894287,0.02658249,-0.04155427501682425,-1.0032434366643428,2110,-0.030848708003759384,0.0003,0.1324364667525515,0.2
534,436224,300.0,-0.47367329,213,815,0.222412109375,0.11394554376602173,0.025549244,-0.045147157533210705,-0.988514700345695,2120,-0.03395065665245056,0.0003,0.07853160364320502,0.2
535,438272,300.0,-0.6601314,214,818,0.22294921875,-0.2513009309768677,0.027615823,-0.04530205971823307,-0.9763027811422944,2130,-0.042777739465236664,0.0003,0.0291977986227721,0.2
536,440320,300.0,-0.73374448,215,820,0.207177734375,0.08229798078536987,0.023542576,-0.042310400857240894,-0.9964509250596165,2140,-0.0514819473028183,0.0003,0.07266149130882696,0.2
537,442368,300.0,-0.5625361999999999,216,823,0.244580078125,0.2771301865577698,0.032084733,-0.046344401768874374,-1.0124848533421755,2150,-0.07266484200954437,0.0003,0.03770996188395657,0.2
538,444416,300.0,-0.45048145,217,825,0.2291015625,0.07186567783355713,0.028847497,-0.04507437253196258,-0.9824524210765958,2160,-0.05482128635048866,0.0003,0.0600139428046532,0.2
539,446464,300.0,-0.34993023,218,827,0.22646484375,0.16230744123458862,0.027396712,-0.04288894590572454,-0.9831672577187419,2170,-0.04515993967652321,0.0003,0.09729214392136783,0.2
540,448512,300.0,-0.54747659,219,830,0.228955078125,0.29037684202194214,0.027865143,-0.04318987313599791,-0.9940736629068851,2180,-0.05641743540763855,0.0003,0.04384591933339834,0.2
541,450560,300.0,-0.4711967899999998,220,832,0.210205078125,0.5222355127334595,0.028675128,-0.042611639911774545,-0.9881248878315091,2190,-0.06124522536993027,0.0003,0.03203024039394222,0.2
541,452608,300.0,-0.3219804199999999,221,835,0.245654296875,0.6122653484344482,0.027859986,-0.046390171244274823,-0.9930843679234386,2200,-0.05587348714470863,0.0003,0.026876838586758822,0.2
543,454656,300.0,-0.15434605999999995,222,837,0.250048828125,0.7200096249580383,0.03162686,-0.05015461429429706,-0.9689229991286993,2210,-0.05113177001476288,0.0003,0.032031273370375854,0.2
543,456704,300.0,-0.09358912000000004,223,839,0.245556640625,0.6680588722229004,0.029176783,-0.04691534230078105,-1.008733677305281,2220,-0.057953186333179474,0.0003,0.053140473255189134,0.2
545,458752,300.0,-0.13744304999999996,224,841,0.232470703125,0.47708696126937866,0.025681954,-0.04553759380360134,-1.010705509223044,2230,-0.04524783045053482,0.0003,0.10121367429383099,0.2
545,460800,300.0,-0.14190545000000004,225,844,0.241943359375,0.7241125106811523,0.025421977,-0.042751953145489095,-1.0100596867501737,2240,-0.04630958288908005,0.0003,0.028969642153242603,0.2
546,462848,300.0,-0.04943888999999991,226,846,0.2224609375,0.6600261926651001,0.025910627,-0.047895385534502566,-1.0048109581694007,2250,-0.06549379229545593,0.0003,0.04345073279109783,0.2
547,464896,300.0,0.20693317000000003,227,849,0.237841796875,0.31027430295944214,0.02710862,-0.04197452332591638,-1.0118143893778324,2260,-0.03792356699705124,0.0003,0.05156341781257652,0.2
548,466944,300.0,0.17635364000000003,228,851,0.211865234375,0.6161656379699707,0.025204744,-0.04492549937276635,-1.0081091413274408,2270,-0.053211014717817307,0.0003,0.02932415817049332,0.2
549,468992,300.0,0.42897129000000006,229,853,0.21767578125,0.42552822828292847,0.02562048,-0.044575788069050756,-0.9842182828113437,2280,-0.07609604299068451,0.0003,0.02931448442977853,0.2
550,471040,300.0,0.34526576000000003,230,855,0.228271484375,0.3518383502960205,0.025638953,-0.04685210160241695,-1.0038705533370376,2290,-0.061897724866867065,0.0003,0.04917104371124879,0.2
551,473088,300.0,0.27167760999999996,231,858,0.23427734375,0.18566405773162842,0.027389202,-0.043620267417281866,-1.0042079214006663,2300,-0.04639606177806854,0.0003,0.05013267127214931,0.2
551,475136,300.0,0.2672037899999999,232,861,0.2080078125,0.3214118480682373,0.025879234,-0.04406570928404108,-1.0087162211537362,2310,-0.06564915925264359,0.0003,0.049412709660828114,0.2
550,477184,300.0,0.28952254999999993,233,866,0.23896484375,0.2232005000114441,0.02938535,-0.04597520542301936,-0.9970873469486833,2320,-0.054783836007118225,0.0003,0.051246839971281585,0.2
551,479232,300.0,0.2762616399999999,234,869,0.2279296875,0.19182974100112915,0.028318824,-0.045672373700654134,-0.9621797664090991,2330,-0.046808093786239624,0.0003,0.04142653080634773,0.2
552,481280,300.0,0.09717331,235,871,0.21748046875,0.12424468994140625,0.02777526,-0.043272594729205596,-0.9573904460296034,2340,-0.04290822520852089,0.0003,0.05559799310285598,0.2
552,483328,300.0,-0.04565758000000005,236,874,0.225048828125,0.13747316598892212,0.029274786,-0.046697474745451474,-0.9687752436846495,2350,-0.05122615769505501,0.0003,0.06809976439690217,0.2
553,485376,300.0,-0.06356306,237,877,0.207763671875,0.18877053260803223,0.025838012,-0.042902597604552284,-0.9644337136298418,2360,-0.035161957144737244,0.0003,0.10819864582736045,0.2
554,487424,300.0,-0.13886546,238,879,0.246875,0.2277873158454895,0.031329427,-0.047187696950277316,-0.9671667791903019,2370,-0.07282229512929916,0.0003,0.032745175500167534,0.2
554,489472,300.0,-0.14219812999999992,239,882,0.21162109375,0.26195281744003296,0.025066085,-0.04168268332141452,-1.0018714068457484,2380,-0.04747043922543526,0.0003,0.03957373286248185,0.2
555,491520,300.0,-0.21431942000000004,240,884,0.24453125,0.09052568674087524,0.03276833,-0.04891546760045458,-0.9565975913777948,2390,-0.07949785888195038,0.0003,0.020196811700589023,0.2
556,493568,300.0,-0.24971601999999998,241,887,0.2140625,0.3372797966003418,0.025102649,-0.042461854268913156,-0.958774495497346,2400,-0.03288805112242699,0.0003,0.04141889281454496,0.2
